TABLE_NAME,EMEA,EMEA_LAST_ALTERED,EMEA_ROW_COUNT,AMERICA,AMERICA_LAST_ALTERED,AMERICA_ROW_COUNT,APAC,APAC_LAST_ALTERED,APAC_ROW_COUNT,EMEA_AMERICA_APAC
BV_GOOGLE_ANALYTICS_GA_HITS_EXPERIMENT,True,2024-12-20 00:36:05.515 -0800,629014,True,2024-12-20 00:36:05.515 -0800,629014,True,2024-12-20 00:36:05.515 -0800,629014,True
BV_GOOGLE_ANALYTICS_GA_HITS_PRODUCT,True,2024-12-27 15:24:08.017 -0800,285565,True,2024-12-27 15:24:08.017 -0800,285565,True,2024-12-27 15:24:08.017 -0800,285565,True
BV_GUMS_USERS3,True,2025-11-11 12:14:53.568 -0800,5129676,True,2025-11-11 12:14:53.568 -0800,5129676,True,2025-11-11 12:14:53.568 -0800,5129676,True
BV_GUMS_USERS6,True,2025-11-11 12:14:54.304 -0800,4921034,True,2025-11-11 12:14:54.304 -0800,4921034,True,2025-11-11 12:14:54.304 -0800,4921034,True
BV_GUMS_USERS_CI_PORTAL,True,2024-12-29 23:51:18.040 -0800,1309825,True,2024-12-29 23:51:18.040 -0800,1309825,True,2024-12-29 23:51:18.040 -0800,1309825,True
BV_GUMS_USERS_PARTNER,True,2025-11-11 12:14:47.606 -0800,23490209,True,2025-11-11 12:14:47.606 -0800,23490209,True,2025-11-11 12:14:47.606 -0800,23490209,True
BV_LOCALDATA_MDS_BRAND_RU,True,2024-12-20 14:40:08.008 -0800,284,True,2024-12-20 14:40:08.008 -0800,284,True,2024-12-20 14:40:08.008 -0800,284,True
BV_LOCALDATA_MDS_BUNIT_RU,True,2024-12-20 14:40:05.563 -0800,7,True,2024-12-20 14:40:05.563 -0800,7,True,2024-12-20 14:40:05.563 -0800,7,True
BV_LOCALDATA_MDS_GEOGRAPHICREGIONS_RU,True,2024-12-20 14:40:07.990 -0800,184,True,2024-12-20 14:40:07.990 -0800,184,True,2024-12-20 14:40:07.990 -0800,184,True
BV_MONTBLANC_COUNTRY__V,True,2025-07-25 17:20:23.603 -0700,1532,True,2025-07-25 17:20:23.603 -0700,1532,True,2025-07-25 17:20:23.603 -0700,1532,True
BV_MONTBLANC_DOC_TYPE_DETAIL__V,True,2025-01-08 16:37:59.298 -0800,1218,True,2025-01-08 16:37:59.298 -0800,1218,True,2025-01-08 16:37:59.298 -0800,1218,True
BV_MONTBLANC_EDL_ITEM__V,True,2025-08-30 17:16:12.473 -0700,278791,True,2025-08-30 17:16:12.473 -0700,278791,True,2025-08-30 17:16:12.473 -0700,278791,True
BV_MONTBLANC_INDICATION_GROUP__C,True,2024-12-30 09:34:57.997 -0800,134,True,2024-12-30 09:34:57.997 -0800,134,True,2024-12-30 09:34:57.997 -0800,134,True
BV_MONTBLANC_INDICATION__C,True,2024-12-18 04:57:06.806 -0800,877,True,2024-12-18 04:57:06.806 -0800,877,True,2024-12-18 04:57:06.806 -0800,877,True
BV_MONTBLANC_LOCATION__V,True,2025-08-31 17:12:46.437 -0700,1566068,True,2025-08-31 17:12:46.437 -0700,1566068,True,2025-08-31 17:12:46.437 -0700,1566068,True
BV_MONTBLANC_METRICS__CTMS,True,2025-08-30 17:16:10.507 -0700,275011,True,2025-08-30 17:16:10.507 -0700,275011,True,2025-08-30 17:16:10.507 -0700,275011,True
BV_MONTBLANC_MILESTONE__V,True,2025-08-30 17:16:11.709 -0700,968072,True,2025-08-30 17:16:11.709 -0700,968072,True,2025-08-30 17:16:11.709 -0700,968072,True
BV_MONTBLANC_OBJECT_TYPE__V,True,2025-08-29 17:20:30.322 -0700,2568,True,2025-08-29 17:20:30.322 -0700,2568,True,2025-08-29 17:20:30.322 -0700,2568,True
BV_MONTBLANC_ORGANIZATION__V,True,2025-08-31 17:12:46.007 -0700,1220334,True,2025-08-31 17:12:46.007 -0700,1220334,True,2025-08-31 17:12:46.007 -0700,1220334,True
BV_MONTBLANC_PERSON_LOCATION__CLIN,True,2025-08-26 17:20:08.837 -0700,3191,True,2025-08-26 17:20:08.837 -0700,3191,True,2025-08-26 17:20:08.837 -0700,3191,True
BV_MONTBLANC_PERSON__SYS,True,2025-08-31 17:12:47.295 -0700,522877,True,2025-08-31 17:12:47.295 -0700,522877,True,2025-08-31 17:12:47.295 -0700,522877,True
BV_MONTBLANC_PRODUCT__V,True,2025-08-26 17:20:07.844 -0700,48368,True,2025-08-26 17:20:07.844 -0700,48368,True,2025-08-26 17:20:07.844 -0700,48368,True
BV_MONTBLANC_STUDY_CONCEPT__C,True,2025-08-29 17:20:21.944 -0700,20002,True,2025-08-29 17:20:21.944 -0700,20002,True,2025-08-29 17:20:21.944 -0700,20002,True
BV_MONTBLANC_STUDY_COUNTRY__V,True,2025-08-29 17:20:32.057 -0700,70363,True,2025-08-29 17:20:32.057 -0700,70363,True,2025-08-29 17:20:32.057 -0700,70363,True
BV_MONTBLANC_STUDY_PERSON__CLIN,True,2025-08-30 17:16:21.233 -0700,817736,True,2025-08-30 17:16:21.233 -0700,817736,True,2025-08-30 17:16:21.233 -0700,817736,True
BV_MONTBLANC_STUDY__V,True,2025-08-30 17:16:16.022 -0700,319395,True,2025-08-30 17:16:16.022 -0700,319395,True,2025-08-30 17:16:16.022 -0700,319395,True
BV_ONETRUST_ONETRUST,True,2024-12-24 00:50:55.571 -0800,5,True,2024-12-24 00:50:55.571 -0800,5,True,2024-12-24 00:50:55.571 -0800,5,True
BV_PRECISIONAI_CAMPAIGN_SIMULATOR,True,2024-12-18 21:36:57.963 -0800,263,True,2024-12-18 21:36:57.963 -0800,263,True,2024-12-18 21:36:57.963 -0800,263,True
BV_PRECISIONAI_CAMPAIGN_TARGET,True,2025-11-11 20:13:23.601 -0800,6091,True,2025-11-11 20:13:23.601 -0800,6091,True,2025-11-11 20:13:23.601 -0800,6091,True
BV_PRODUCT_MDM_OUTBOUND_MDM_MEDICINAL_PRODUCT,True,2025-10-29 01:17:38.692 -0700,553709,True,2025-10-29 01:17:38.692 -0700,553709,True,2025-10-29 01:17:38.692 -0700,553709,True
BV_PRODUCT_MDM_OUTBOUND_MDM_MEDICINAL_PRODUCT_ALTERNATE_NAME,True,2025-05-05 10:41:05.263 -0700,0,True,2025-05-05 10:41:05.263 -0700,0,True,2025-05-05 10:41:05.263 -0700,0,True
BV_PRODUCT_MDM_OUTBOUND_MDM_MEDICINAL_PRODUCT_IDENTIFIERS,True,2025-10-29 01:17:43.296 -0700,625617,True,2025-10-29 01:17:43.296 -0700,625617,True,2025-10-29 01:17:43.296 -0700,625617,True
BV_PRODUCT_MDM_OUTBOUND_MDM_MEDICINAL_PRODUCT_MERGE,True,2025-10-29 01:17:20.970 -0700,37105,True,2025-10-29 01:17:20.970 -0700,37105,True,2025-10-29 01:17:20.970 -0700,37105,True
BV_PRODUCT_MDM_OUTBOUND_MDM_PRODUCT_GROUP,True,2025-11-11 00:05:12.569 -0800,140482,True,2025-11-11 00:05:12.569 -0800,140482,True,2025-11-11 00:05:12.569 -0800,140482,True
BV_PRODUCT_MDM_OUTBOUND_MDM_PRODUCT_GROUP_ADTNL_ATTR,True,2025-05-05 10:44:59.867 -0700,110,True,2025-05-05 10:44:59.867 -0700,110,True,2025-05-05 10:44:59.867 -0700,110,True
BV_PRODUCT_MDM_OUTBOUND_MDM_PRODUCT_GROUP_ALTERNATE_NAME,True,2025-11-11 00:05:32.599 -0800,4303,True,2025-11-11 00:05:32.599 -0800,4303,True,2025-11-11 00:05:32.599 -0800,4303,True
BV_PRODUCT_MDM_OUTBOUND_MDM_PRODUCT_GROUP_IDENTIFIERS,True,2025-11-11 00:06:06.390 -0800,1349537,True,2025-11-11 00:06:06.390 -0800,1349537,True,2025-11-11 00:06:06.390 -0800,1349537,True
BV_PRODUCT_MDM_OUTBOUND_MDM_PRODUCT_GROUP_MERGE,True,2025-11-11 00:05:10.329 -0800,177266,True,2025-11-11 00:05:10.329 -0800,177266,True,2025-11-11 00:05:10.329 -0800,177266,True
BV_PRODUCT_MDM_OUTBOUND_MDM_PRODUCT_RELATIONSHIP,True,2025-11-11 00:07:19.523 -0800,266626,True,2025-11-11 00:07:19.523 -0800,266626,True,2025-11-11 00:07:19.523 -0800,266626,True
BV_PRODUCT_MDM_OUTBOUND_MDM_PRODUCT_RELATIONSHIP_IDENTIFIERS,True,2025-11-11 00:07:52.942 -0800,981345,True,2025-11-11 00:07:52.942 -0800,981345,True,2025-11-11 00:07:52.942 -0800,981345,True
BV_REFERENCE_ANALYTICAL_JP_IB_DATA_JP_RAD,True,2024-12-18 05:15:05.948 -0800,0,True,2024-12-18 05:15:05.948 -0800,0,True,2024-12-18 05:15:05.948 -0800,0,True
BV_REFERENCE_ANALYTICAL_JP_REF_EXCLUSION_TGLIST_JP__EXCLUSIONTGLIST,True,2024-12-24 09:47:15.683 -0800,0,True,2024-12-24 09:47:15.683 -0800,0,True,2024-12-24 09:47:15.683 -0800,0,True
BV_REFERENCE_ANALYTICAL_JP_REF_HCO_SEGMENTATION_JP__HCOSEGMENTATION,True,2024-12-19 10:01:55.571 -0800,0,True,2024-12-19 10:01:55.571 -0800,0,True,2024-12-19 10:01:55.571 -0800,0,True
BV_REFERENCE_ANALYTICAL_JP_REF_SCANNER_COUNT_JP__SCANNERCOUNT,True,2024-12-19 10:01:55.570 -0800,0,True,2024-12-19 10:01:55.570 -0800,0,True,2024-12-19 10:01:55.570 -0800,0,True
BV_REFERENCE_ANALYTICAL_KR_REF_SECDY_SALE_RAD_DEVICE_KR__MEDRAD,True,2024-12-18 05:23:06.973 -0800,0,True,2024-12-18 05:23:06.973 -0800,0,True,2024-12-18 05:23:06.973 -0800,0,True
BV_REFERENCE_ANALYTICAL_PH_REF_SECDY_SALE_RAD_PH,True,2024-12-26 09:48:05.604 -0800,0,True,2024-12-26 09:48:05.604 -0800,0,True,2024-12-26 09:48:05.604 -0800,0,True
BV_REFERENCE_ANALYTICAL_SG_REF_SECDY_SALE_RAD_SG,True,2024-12-25 11:38:07.993 -0800,0,True,2024-12-25 11:38:07.993 -0800,0,True,2024-12-25 11:38:07.993 -0800,0,True
BV_REFERENCE_ANALYTICAL_TH_REF_SECDY_SALE_TH__TMH,True,2025-02-24 09:06:44.064 -0800,0,True,2025-02-24 09:06:44.064 -0800,0,True,2025-02-24 09:06:44.064 -0800,0,True
BV_REFERENCE_CH_IQVIA_MARKET,True,2024-12-18 04:57:15.940 -0800,238,True,2024-12-18 04:57:15.940 -0800,238,True,2024-12-18 04:57:15.940 -0800,238,True
BV_REFERENCE_CH_IQVIA_ZIPBRICK,True,2024-12-18 04:57:15.962 -0800,6986,True,2024-12-18 04:57:15.962 -0800,6986,True,2024-12-18 04:57:15.962 -0800,6986,True
BV_REFERENCE_DE_BA_REF__MAPPING,True,2024-12-30 04:34:58.055 -0800,462,True,2024-12-30 04:34:58.055 -0800,462,True,2024-12-30 04:34:58.055 -0800,462,True
BV_REFERENCE_DE_BV_PART_TIME_EMPLOYEES_PMA__SHEET1,True,2024-12-18 04:57:09.081 -0800,22,True,2024-12-18 04:57:09.081 -0800,22,True,2024-12-18 04:57:09.081 -0800,22,True
BV_REFERENCE_DE_CONTACT_ACCOUNT_NANOBRICK,True,2024-12-18 04:27:18.419 -0800,173290,True,2024-12-18 04:27:18.419 -0800,173290,True,2024-12-18 04:27:18.419 -0800,173290,True
BV_REFERENCE_DE_GEBIETSSTAMMDATEN__SUBTERRITORY_BEZIRK,True,2024-12-18 04:57:15.944 -0800,16212,True,2024-12-18 04:57:15.944 -0800,16212,True,2024-12-18 04:57:15.944 -0800,16212,True
BV_REFERENCE_DE_MAP_GEO_HIERARCHY_RAD_DE__DE,True,2024-12-19 12:41:37.970 -0800,0,True,2024-12-19 12:41:37.970 -0800,0,True,2024-12-19 12:41:37.970 -0800,0,True
BV_REFERENCE_DE_MAP_GEO_TERRITORY_RAD_DE__DE,True,2024-12-30 01:31:08.110 -0800,8205,True,2024-12-30 01:31:08.110 -0800,8205,True,2024-12-30 01:31:08.110 -0800,8205,True
BV_REFERENCE_DE_MAP_PROD_LN_LIFE_CYCL_MOD_RAD_DE__DE,True,2024-12-18 04:57:15.861 -0800,189,True,2024-12-18 04:57:15.861 -0800,189,True,2024-12-18 04:57:15.861 -0800,189,True
BV_REFERENCE_DE_MAP_TERRITORY_CWID_RLS_RAD__DATA,True,2024-12-24 04:58:57.970 -0800,140,True,2024-12-24 04:58:57.970 -0800,140,True,2024-12-24 04:58:57.970 -0800,140,True
BV_REFERENCE_DE_PRODUKTSTAMMDATEN__PRODUKTSTAMMDATEN,True,2024-12-25 04:57:05.566 -0800,118815,True,2024-12-25 04:57:05.566 -0800,118815,True,2024-12-25 04:57:05.566 -0800,118815,True
BV_REFERENCE_DE_REF_COUNTRY_EMP_CUST_ID__DATA,True,2024-12-26 04:07:17.974 -0800,84,True,2024-12-26 04:07:17.974 -0800,84,True,2024-12-26 04:07:17.974 -0800,84,True
BV_REFERENCE_DE_REF_SFDC_ACCOUNT_RAD_DE__DATA,True,2024-12-20 15:19:08.031 -0800,68854,True,2024-12-20 15:19:08.031 -0800,68854,True,2024-12-20 15:19:08.031 -0800,68854,True
BV_REFERENCE_DE_REF_SFDC_FOREIGN_KEY_RAD_DE__DATA,True,2024-12-20 15:19:08.032 -0800,68859,True,2024-12-20 15:19:08.032 -0800,68859,True,2024-12-20 15:19:08.032 -0800,68859,True
BV_REFERENCE_DE_SALES_CHANNEL_RAD_DE__BLUEPRINT_DATEN,True,2024-12-18 04:49:18.414 -0800,155,True,2024-12-18 04:49:18.414 -0800,155,True,2024-12-18 04:49:18.414 -0800,155,True
BV_REFERENCE_DE_SAP_ORDER_TYPES_RAD_DE__DATA,True,2024-12-30 03:12:05.589 -0800,35,True,2024-12-30 03:12:05.589 -0800,35,True,2024-12-30 03:12:05.589 -0800,35,True
BV_REFERENCE_DE_SCHWABS_RLS_RAD_DE__SCHWABS_RLS,True,2024-12-18 05:00:18.553 -0800,75,True,2024-12-18 05:00:18.553 -0800,75,True,2024-12-18 05:00:18.553 -0800,75,True
BV_REFERENCE_DK_BRICKS_DK__BRICKS_DK,True,2024-12-18 04:57:09.081 -0800,61,True,2024-12-18 04:57:09.081 -0800,61,True,2024-12-18 04:57:09.081 -0800,61,True
BV_REFERENCE_DK_MAPPING_PRODUCT_GROUPS_DENMARK__DENMARK,True,2024-12-18 04:57:09.075 -0800,131,True,2024-12-18 04:57:09.075 -0800,131,True,2024-12-18 04:57:09.075 -0800,131,True
BV_REFERENCE_ES_2_SALES_OBJECTIVE__MAPEO,True,2024-12-18 05:23:16.801 -0800,6,True,2024-12-18 05:23:16.801 -0800,6,True,2024-12-18 05:23:16.801 -0800,6,True
BV_REFERENCE_ES_2_SALES_OBJECTIVE__OBJETIVOS,True,2024-12-18 05:23:16.847 -0800,36078,True,2024-12-18 05:23:16.847 -0800,36078,True,2024-12-18 05:23:16.847 -0800,36078,True
BV_REFERENCE_EU_MAP_CUST_PAR_RAD_FR__MAP_CUST_PAR_FR,True,2024-12-18 05:11:16.125 -0800,2,True,2024-12-18 05:11:16.125 -0800,2,True,2024-12-18 05:11:16.125 -0800,2,True
BV_REFERENCE_EU_MAP_PRODUCT_BRAND_MARKET_EMEA,True,2024-12-18 04:42:05.578 -0800,78524,True,2024-12-18 04:42:05.578 -0800,78524,True,2024-12-18 04:42:05.578 -0800,78524,True
BV_REFERENCE_EU_MAP_PRODUCT_VOL_CONV_FACTOR_EMEA,True,2024-12-30 05:30:55.585 -0800,617,True,2024-12-30 05:30:55.585 -0800,617,True,2024-12-30 05:30:55.585 -0800,617,True
BV_REFERENCE_FI_TERRITORY_TO_IQVIA_MINIBRICK_MAPPING__SHEET1,True,2024-12-18 04:57:15.915 -0800,4595,True,2024-12-18 04:57:15.915 -0800,4595,True,2024-12-18 04:57:15.915 -0800,4595,True
BV_REFERENCE_FR_AE_NL_FR__APPROVED_EMAIL_NL,True,2024-12-18 05:03:08.217 -0800,280,True,2024-12-18 05:03:08.217 -0800,280,True,2024-12-18 05:03:08.217 -0800,280,True
BV_REFERENCE_FR_BV_GERS_MODALITY__ATC_MODALITY,True,2024-12-18 05:23:18.308 -0800,4,True,2024-12-18 05:23:18.308 -0800,4,True,2024-12-18 05:23:18.308 -0800,4,True
BV_REFERENCE_FR_CERTIFICATION_REPORT_QUESTION_MAPPING__QUESTION_MAPPING,True,2024-12-20 15:49:08.023 -0800,84,True,2024-12-20 15:49:08.023 -0800,84,True,2024-12-20 15:49:08.023 -0800,84,True
BV_REFERENCE_FR_GERS_MODALITY__ATC_MODALITY,True,2024-12-30 04:34:58.051 -0800,4,True,2024-12-30 04:34:58.051 -0800,4,True,2024-12-30 04:34:58.051 -0800,4,True
BV_REFERENCE_FR_MAP_CUST_PAR_RAD_FR__MAP_CUST_PAR_FR,True,2024-12-30 04:57:55.993 -0800,2,True,2024-12-30 04:57:55.993 -0800,2,True,2024-12-30 04:57:55.993 -0800,2,True
BV_REFERENCE_FR_MAP_GEO_HIERARCHY_RAD_FR__FR,True,2024-12-30 04:57:55.928 -0800,1,True,2024-12-30 04:57:55.928 -0800,1,True,2024-12-30 04:57:55.928 -0800,1,True
BV_REFERENCE_FR_MAP_GEO_TERRITORY_RAD_FR__FR,True,2024-12-30 04:34:58.055 -0800,104,True,2024-12-30 04:34:58.055 -0800,104,True,2024-12-30 04:34:58.055 -0800,104,True
BV_REFERENCE_FR_MAP_PROD_LN_LIFE_CYCL_MOD_RAD_FR__FR,True,2024-12-18 04:54:16.078 -0800,177,True,2024-12-18 04:54:16.078 -0800,177,True,2024-12-18 04:54:16.078 -0800,177,True
BV_REFERENCE_FR_MAP_SURVEY_QUESTION__QUESTION_MAPPING,True,2024-12-30 09:42:05.555 -0800,306,True,2024-12-30 09:42:05.555 -0800,306,True,2024-12-30 09:42:05.555 -0800,306,True
BV_REFERENCE_FR_MARKET_DEFINITIONS_FILE_CONSOLIDÉS__COMBINED,True,2024-12-18 04:49:18.322 -0800,594,True,2024-12-18 04:49:18.322 -0800,594,True,2024-12-18 04:49:18.322 -0800,594,True
BV_REFERENCE_FR_MARKET_DEFINITIONS_FILE__DATA,True,2024-12-26 01:57:08.023 -0800,1655,True,2024-12-26 01:57:08.023 -0800,1655,True,2024-12-26 01:57:08.023 -0800,1655,True
BV_REFERENCE_FR_OBJECTIVES_FILES__COMBINED,True,2024-12-30 09:41:57.975 -0800,9265,True,2024-12-30 09:41:57.975 -0800,9265,True,2024-12-30 09:41:57.975 -0800,9265,True
BV_REFERENCE_FR_OBJECTIVES_FILES__DATA,True,2024-12-26 01:57:05.570 -0800,1843,True,2024-12-26 01:57:05.570 -0800,1843,True,2024-12-26 01:57:05.570 -0800,1843,True
BV_REFERENCE_FR_SECTORIZATION_FILE__COMBINED,True,2024-12-30 09:42:05.541 -0800,7673,True,2024-12-30 09:42:05.541 -0800,7673,True,2024-12-30 09:42:05.541 -0800,7673,True
BV_REFERENCE_FR_SECTORIZATION_FILE__DATA,True,2024-12-26 01:57:05.569 -0800,23943,True,2024-12-26 01:57:05.569 -0800,23943,True,2024-12-26 01:57:05.569 -0800,23943,True
BV_REFERENCE_FR_SECTO_KAM__SECTO_KAM,True,2024-12-19 13:31:55.541 -0800,0,True,2024-12-19 13:31:55.541 -0800,0,True,2024-12-19 13:31:55.541 -0800,0,True
BV_REFERENCE_GB_AE_NL_UK__APPROVED_EMAIL_NL,True,2024-12-18 05:23:06.427 -0800,174,True,2024-12-18 05:23:06.427 -0800,174,True,2024-12-18 05:23:06.427 -0800,174,True
BV_REFERENCE_GB_BHP_PRODUCT_MASTERDATA__THIRD_PARTY,True,2024-12-30 01:57:05.554 -0800,170,True,2024-12-30 01:57:05.554 -0800,170,True,2024-12-30 01:57:05.554 -0800,170,True
BV_REFERENCE_GB_ENG_ETRUST,True,2025-11-03 03:46:13.196 -0800,770223,True,2025-11-03 03:46:13.196 -0800,770223,True,2025-11-03 03:46:13.196 -0800,770223,True
BV_REFERENCE_GB_GAZETTEER__SPMERGE,True,2024-12-18 04:27:08.880 -0800,11380,True,2024-12-18 04:27:08.880 -0800,11380,True,2024-12-18 04:27:08.880 -0800,11380,True
BV_REFERENCE_GB_MAP_CUST_PAR_RAD_UK__MAP_CUST_PAR_UK,True,2024-12-30 09:06:05.594 -0800,3,True,2024-12-30 09:06:05.594 -0800,3,True,2024-12-30 09:06:05.594 -0800,3,True
BV_REFERENCE_GB_MAP_PROD_LN_LIFE_CYCL_MOD_RAD_UK__UK,True,2024-12-18 05:23:18.394 -0800,204,True,2024-12-18 05:23:18.394 -0800,204,True,2024-12-18 05:23:18.394 -0800,204,True
BV_REFERENCE_GB_MASTER_STRUCTURES__MASTER_TAB,True,2024-12-18 04:27:08.881 -0800,6835,True,2024-12-18 04:27:08.881 -0800,6835,True,2024-12-18 04:27:08.881 -0800,6835,True
BV_REFERENCE_GB_REF_TARGETS_GB,True,2025-02-13 07:15:46.427 -0800,748346,True,2025-02-13 07:15:46.427 -0800,748346,True,2025-02-13 07:15:46.427 -0800,748346,True
BV_REFERENCE_GB_SCMD_MAPPING__MAPPING,True,2024-12-30 09:05:58.036 -0800,50,True,2024-12-30 09:05:58.036 -0800,50,True,2024-12-30 09:05:58.036 -0800,50,True
BV_REFERENCE_GLOBAL_COUNTRY_TIMEZONE_MAPPING__COUNTRY_TIMEZONE_MAPPING,True,2024-12-30 09:05:58.042 -0800,235,True,2024-12-30 09:05:58.042 -0800,235,True,2024-12-30 09:05:58.042 -0800,235,True
BV_REFERENCE_GLOBAL_DISMISSAL_MAPPING__PARENT_CHILD,True,2024-12-30 05:35:55.592 -0800,261,True,2024-12-30 05:35:55.592 -0800,261,True,2024-12-30 05:35:55.592 -0800,261,True
BV_REFERENCE_GLOBAL_FACT_GLBL_LCL_DOC_SIM_COMP,True,2025-01-23 04:53:36.617 -0800,43450494,True,2025-01-23 04:53:36.617 -0800,43450494,True,2025-01-23 04:53:36.617 -0800,43450494,True
BV_REFERENCE_GLOBAL_FTE_COUNTS_EU__SHEET1,True,2024-12-18 05:08:08.696 -0800,38,True,2024-12-18 05:08:08.696 -0800,38,True,2024-12-18 05:08:08.696 -0800,38,True
BV_REFERENCE_GLOBAL_MAP_BRAND_TYP_RAD__DATA,True,2024-12-27 05:31:08.072 -0800,43,True,2024-12-27 05:31:08.072 -0800,43,True,2024-12-27 05:31:08.072 -0800,43,True
BV_REFERENCE_GLOBAL_MAP_COUNTRY_COMPANY_CODE_ID__CNTRY_CMP_ID,True,2025-01-02 03:56:15.697 -0800,2951,True,2025-01-02 03:56:15.697 -0800,2951,True,2025-01-02 03:56:15.697 -0800,2951,True
BV_REFERENCE_GLOBAL_MAP_MATERIAL_UNIT_CONVERSION_RAD__SHEET1,True,2024-12-30 09:11:05.526 -0800,162347,True,2024-12-30 09:11:05.526 -0800,162347,True,2024-12-30 09:11:05.526 -0800,162347,True
BV_REFERENCE_GLOBAL_MAP_PROD_LN_VC_ELIGY_RAD__MAP_PROD_LN_VC_ELIGY_RAD,True,2024-12-30 09:11:57.996 -0800,161,True,2024-12-30 09:11:57.996 -0800,161,True,2024-12-30 09:11:57.996 -0800,161,True
BV_REFERENCE_GLOBAL_MAP_PROD_TA_RAD__MAP_PROD_TA_RAD,True,2024-12-30 09:06:45.606 -0800,20,True,2024-12-30 09:06:45.606 -0800,20,True,2024-12-30 09:06:45.606 -0800,20,True
BV_REFERENCE_GLOBAL_PRESCRIPTION_TRACKING_EU__PRESCRIPTION_DATA,True,2024-12-18 05:03:08.250 -0800,85820,True,2024-12-18 05:03:08.250 -0800,85820,True,2024-12-18 05:03:08.250 -0800,85820,True
BV_REFERENCE_GLOBAL_PRODUCT_MAPPING__MAPPING_RAD,True,2025-06-05 06:45:33.024 -0700,438,True,2025-06-05 06:45:33.024 -0700,438,True,2025-06-05 06:45:33.024 -0700,438,True
BV_REFERENCE_GLOBAL_REF_COUNTRY_FSE_TM_OFF_RAD__DATA,True,2024-12-27 01:12:45.525 -0800,116,True,2024-12-27 01:12:45.525 -0800,116,True,2024-12-27 01:12:45.525 -0800,116,True
BV_REFERENCE_GLOBAL_REF_LMR_BRAND_MAPPING_RAD__DATA,True,2024-12-27 05:31:15.576 -0800,70,True,2024-12-27 05:31:15.576 -0800,70,True,2024-12-27 05:31:15.576 -0800,70,True
BV_REFERENCE_GLOBAL_REF_MTRL_TYP_RAD__DATA,True,2024-12-18 05:11:16.033 -0800,451,True,2024-12-18 05:11:16.033 -0800,451,True,2024-12-18 05:11:16.033 -0800,451,True
BV_REFERENCE_GLOBAL_REF_WORKFLOW_MAPPING_RAD__DATA,True,2024-12-27 05:31:15.585 -0800,17,True,2024-12-27 05:31:15.585 -0800,17,True,2024-12-27 05:31:15.585 -0800,17,True
BV_REFERENCE_IT_AE_NL_IT__APPROVED_EMAIL_NL,True,2024-12-18 04:27:06.819 -0800,1424,True,2024-12-18 04:27:06.819 -0800,1424,True,2024-12-18 04:27:06.819 -0800,1424,True
BV_REFERENCE_IT_MAP_PROD_LN_LIFE_CYCL_MOD_RAD_IT__IT,True,2024-12-18 05:03:06.092 -0800,122,True,2024-12-18 05:03:06.092 -0800,122,True,2024-12-18 05:03:06.092 -0800,122,True
BV_REFERENCE_IT_STRUTTURAFDAFLAT_145_3Q__SHEET_1,True,2024-12-18 05:08:08.912 -0800,2280,True,2024-12-18 05:08:08.912 -0800,2280,True,2024-12-18 05:08:08.912 -0800,2280,True
BV_REFERENCE_IT_STRUTTURASCSFLAT__SHEET_1,True,2024-12-19 13:30:57.976 -0800,0,True,2024-12-19 13:30:57.976 -0800,0,True,2024-12-19 13:30:57.976 -0800,0,True
BV_REFERENCE_MAP_GEO_TERRITORY_RAD_FR__FR,True,2024-12-18 04:57:06.462 -0800,104,True,2024-12-18 04:57:06.462 -0800,104,True,2024-12-18 04:57:06.462 -0800,104,True
BV_REFERENCE_NL_BAYER_MCM_BENCHMARK_REPORT__EMAIL,True,2024-12-19 12:54:45.570 -0800,0,True,2024-12-19 12:54:45.570 -0800,0,True,2024-12-19 12:54:45.570 -0800,0,True
BV_REFERENCE_NL_BAYER_MCM_BENCHMARK_REPORT__F2F,True,2024-12-19 12:54:45.601 -0800,0,True,2024-12-19 12:54:45.601 -0800,0,True,2024-12-19 12:54:45.601 -0800,0,True
BV_REFERENCE_NL_BAYER_MCM_BENCHMARK_REPORT__PHONE,True,2024-12-19 12:54:45.601 -0800,0,True,2024-12-19 12:54:45.601 -0800,0,True,2024-12-19 12:54:45.601 -0800,0,True
BV_REFERENCE_NL_BAYER_MCM_BENCHMARK_REPORT__POST,True,2024-12-19 12:54:47.970 -0800,0,True,2024-12-19 12:54:47.970 -0800,0,True,2024-12-19 12:54:47.970 -0800,0,True
BV_REFERENCE_NL_BAYER_MCM_BENCHMARK_REPORT__REMOTE,True,2024-12-19 12:54:45.602 -0800,0,True,2024-12-19 12:54:45.602 -0800,0,True,2024-12-19 12:54:45.602 -0800,0,True
BV_REFERENCE_NL_BAYER_SPECIFIC_MEASURES,True,2024-12-18 05:08:16.626 -0800,1478,True,2024-12-18 05:08:16.626 -0800,1478,True,2024-12-18 05:08:16.626 -0800,1478,True
BV_REFERENCE_NL_EYLEA_TARGETS_BY_MONTH__SHEET1,True,2024-12-19 12:54:45.590 -0800,0,True,2024-12-19 12:54:45.590 -0800,0,True,2024-12-19 12:54:45.590 -0800,0,True
BV_REFERENCE_NL_IMS_BRICK_POSTAL_CODE_4,True,2024-12-19 12:54:45.601 -0800,0,True,2024-12-19 12:54:45.601 -0800,0,True,2024-12-19 12:54:45.601 -0800,0,True
BV_REFERENCE_NL_MARKETS,True,2024-12-18 05:08:08.976 -0800,43,True,2024-12-18 05:08:08.976 -0800,43,True,2024-12-18 05:08:08.976 -0800,43,True
